Year,Investigation.Type,Country,Injury.Severity,Make.Model,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured
2015,Accident,United States,Non-Fatal,Cessna P210,Business,0.0,0.0,0.0,2.0
2015,Accident,United States,Non-Fatal,Boeing 787,Commercial,0.0,0.0,1.0,220.0
2015,Incident,United States,Non-Fatal,Cirrus Sr22T,Instructional,0.0,0.0,0.0,5.0
2015,Accident,Brazil,Fatal,Air At-502B,Aerial Application,1.0,0.0,0.0,0.0
2015,Accident,United States,Non-Fatal,Cessna 172M,Instructional,0.0,0.0,0.0,1.0
2015,Accident,United States,Non-Fatal,Cessna 208B,Business,0.0,0.0,0.0,10.0
2015,Accident,United States,Non-Fatal,Beech A36,Instructional,0.0,0.0,2.0,0.0
2015,Accident,United States,Non-Fatal,Hickham Lancair Iv-P,Instructional,0.0,2.0,0.0,0.0
2015,Accident,United States,Non-Fatal,Eurocopter Ec120B,Instructional,0.0,0.0,0.0,2.0
2015,Accident,United States,Non-Fatal,Champion 7Eca,Instructional,0.0,0.0,0.0,1.0
2015,Accident,United States,Non-Fatal,Cessna 172R,Instructional,0.0,0.0,0.0,2.0
2015,Accident,Niue,Fatal,Bell 206,Business,3.0,0.0,0.0,0.0
2015,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,1.0
2015,Accident,United States,Non-Fatal,Airbus A319 112,Commercial,0.0,1.0,1.0,3.0
2015,Accident,United States,Non-Fatal,Piper Pa28,Instructional,0.0,1.0,1.0,0.0
2015,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,1.0
2015,Accident,United States,Non-Fatal,Piper Pa 28-140,Instructional,0.0,0.0,0.0,2.0
2015,Accident,United States,Non-Fatal,Boeing 737 7H4,Commercial,0.0,0.0,1.0,147.0
2015,Accident,United States,Non-Fatal,Robinson R22,Instructional,0.0,1.0,1.0,0.0
2015,Accident,United States,Non-Fatal,Piper Pa-24,Instructional,0.0,1.0,0.0,1.0
2015,Incident,Spain,Non-Fatal,Boeing 777 223,Commercial,0.0,0.0,0.0,0.0
2015,Accident,United States,Non-Fatal,Robinson R44,Instructional,0.0,0.0,0.0,1.0
2015,Accident,United States,Non-Fatal,Airbus A319 115,Commercial,0.0,0.0,1.0,5.0
2015,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,2.0,0.0,0.0
2015,Accident,United States,Non-Fatal,Piper Pa 28,Instructional,0.0,0.0,0.0,2.0
2015,Accident,Argentina,Non-Fatal,Boeing 777 223,Commercial,0.0,0.0,1.0,12.0
2015,Accident,United States,Non-Fatal,Boeing 737 3H4,Commercial,0.0,0.0,0.0,138.0
2015,Accident,United States,Non-Fatal,Cirrus Sr20,Instructional,0.0,0.0,0.0,2.0
2015,Incident,United States,Non-Fatal,Boeing 737,Commercial,0.0,0.0,0.0,153.0
2015,Accident,United States,Non-Fatal,Stinson 108,Instructional,0.0,0.0,0.0,2.0
2015,Accident,United States,Non-Fatal,Hawker 400,Commercial,0.0,0.0,0.0,7.0
2015,Accident,United States,Non-Fatal,Beech V35B,Business,0.0,0.0,0.0,1.0
2015,Accident,United States,Non-Fatal,Boeing 737 7H4,Commercial,0.0,0.0,1.0,141.0
2015,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,1.0
2015,Accident,United States,Non-Fatal,Boeing 737 76N,Commercial,0.0,0.0,1.0,147.0
2015,Accident,United States,Non-Fatal,Piper Pa 46,Business,0.0,0.0,0.0,2.0
2015,Incident,Portugal,Non-Fatal,Cessna 172Rg,Instructional,0.0,0.0,0.0,2.0
2015,Accident,United States,Non-Fatal,Piper Pa 28-161,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Embraer Erj 170 100 Se,Commercial,0.0,0.0,1.0,71.0
2016,Accident,United States,Non-Fatal,Cessna 172R,Instructional,0.0,0.0,0.0,1.0
2016,Incident,United States,Non-Fatal,Robinson R44 Ii,Instructional,0.0,0.0,0.0,2.0
2016,Accident,Brazil,Fatal,Cessna T188,Aerial Application,2.0,0.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Piper Pa 30,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Piper Pa 28Rt-201,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Piper Pa 46,Instructional,0.0,1.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Socata Tbm700,Business,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Robinson R22,Instructional,0.0,1.0,0.0,0.0
2016,Accident,Eswatini,Non-Fatal,Enstrom 280,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Mcdonnell Md 88,Commercial,0.0,0.0,0.0,153.0
2016,Accident,United States,Non-Fatal,Piper Pa 18A 150,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Robinson R22,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Cessna 340A,Business,0.0,0.0,0.0,1.0
2016,Incident,United States,Non-Fatal,Bombardier Cl600 2D24,Commercial,0.0,0.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Pilatus Pc12,Business,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Boeing 737 7H4,Commercial,0.0,0.0,1.0,143.0
2016,Incident,United States,Non-Fatal,Airbus A321 231,Commercial,0.0,0.0,0.0,0.0
2016,Accident,United States,Fatal,Costruzioni P92 Echo Super,Instructional,1.0,0.0,1.0,0.0
2016,Accident,United States,Non-Fatal,Cessna 172S,Instructional,0.0,0.0,0.0,4.0
2016,Accident,United States,Non-Fatal,Robinson R22,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Bell 206,Instructional,0.0,0.0,1.0,1.0
2016,Accident,United States,Non-Fatal,Cessna 150,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Lockheed 382G,Commercial,0.0,0.0,0.0,5.0
2016,Accident,United States,Non-Fatal,Aerostar Rx8,Business,0.0,0.0,1.0,3.0
2016,Accident,United States,Non-Fatal,Airbus A319 132,Commercial,0.0,0.0,1.0,104.0
2016,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Boeing 737,Commercial,0.0,0.0,0.0,155.0
2016,Accident,United States,Fatal,Beech A36,Business,1.0,0.0,0.0,0.0
2016,Accident,United States,Fatal,Piper Pa28,Instructional,1.0,3.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Piper Pa28 151,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Embraer Emb145,Commercial,0.0,0.0,0.0,33.0
2016,Accident,South Korea,Fatal,Cessna 172,Commercial,2.0,0.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Maule M5,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Cessna 150G,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Boeing 767 34Af,Commercial,0.0,0.0,0.0,2.0
2016,Incident,Saudi Arabia,Non-Fatal,Boeing 747,Commercial,0.0,0.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Grumman G164,Aerial Application,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Boeing 737 724,Commercial,0.0,0.0,1.0,133.0
2016,Accident,United States,Non-Fatal,Robinson R22,Instructional,0.0,0.0,0.0,1.0
2016,Incident,Peru,Non-Fatal,Boeing 737,Commercial,0.0,0.0,0.0,0.0
2016,Accident,United States,Fatal,Airborne Xt 912,Instructional,1.0,0.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Robinson R44,Instructional,0.0,1.0,0.0,0.0
2016,Accident,United States,Fatal,Cessna 172N,Instructional,1.0,0.0,1.0,0.0
2016,Accident,United States,Non-Fatal,Piper Pa24,Instructional,0.0,2.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Enstrom F280,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Cessna 172L,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Rockwell 114,Instructional,0.0,0.0,0.0,3.0
2016,Accident,Japan,Fatal,Mooney M20C,Commercial,4.0,0.0,0.0,0.0
2016,Incident,Spain,Non-Fatal,Airbus A320,Commercial,0.0,0.0,0.0,115.0
2016,Accident,United States,Non-Fatal,Air At-402,Aerial Application,0.0,0.0,1.0,0.0
2016,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,1.0
2016,Incident,United States,Non-Fatal,Boeing 737 823,Commercial,0.0,0.0,0.0,0.0
2016,Accident,United States,Fatal,Bellanca 7Gcbc,Instructional,1.0,1.0,0.0,0.0
2016,Accident,United States,Fatal,Rockwell 690B,Instructional,2.0,0.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Cessna E162,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Boeing 737 76Q,Commercial,0.0,0.0,0.0,121.0
2016,Accident,United States,Non-Fatal,Cessna 175,Instructional,0.0,1.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Fatal,Air At 502,Aerial Application,1.0,0.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Piper Pa28,Instructional,0.0,1.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Cessna 182A,Instructional,0.0,2.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Bell 47D1,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Bell 47G-2A,Aerial Application,0.0,0.0,1.0,0.0
2016,Accident,United States,Non-Fatal,Cessna 162,Instructional,0.0,2.0,0.0,0.0
2016,Incident,Antarctica,Non-Fatal,Boeing 737,Commercial,0.0,0.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Beech 76,Instructional,0.0,0.0,3.0,0.0
2016,Accident,United States,Non-Fatal,Grumman G 164,Aerial Application,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,3.0
2016,Accident,United States,Non-Fatal,Cessna 152,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Bombardier Cl 600 2B19,Commercial,0.0,0.0,0.0,30.0
2016,Accident,United States,Non-Fatal,Bell 47G 5,Aerial Application,0.0,1.0,0.0,0.0
2016,Incident,United States,Non-Fatal,Piper Pa28,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Fatal,Extra Ea 300/L,Instructional,2.0,0.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Piper Pa 31P,Business,0.0,0.0,0.0,1.0
2016,Accident,Brazil,Fatal,Robinson R22,Instructional,2.0,0.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Rockwell 112Tc,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Robinson R22,Instructional,0.0,2.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Grumman G 164B,Aerial Application,0.0,0.0,0.0,1.0
2016,Accident,United States,Fatal,Cessna 310F,Instructional,1.0,0.0,1.0,0.0
2016,Incident,Germany,Non-Fatal,Boeing 767,Commercial,0.0,0.0,0.0,3.0
2016,Accident,United States,Fatal,Beech G35,Instructional,1.0,0.0,1.0,0.0
2016,Accident,United States,Non-Fatal,Bell Uh 1B,Aerial Application,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Air At 502,Aerial Application,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Beech B100,Instructional,0.0,0.0,0.0,4.0
2016,Accident,United States,Non-Fatal,Grumman G 164B,Aerial Application,0.0,1.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Bell 47G 3B 1,Aerial Application,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Cameron Z-150,Business,0.0,5.0,1.0,0.0
2016,Accident,United States,Non-Fatal,Airbus A320 214,Commercial,0.0,0.0,1.0,140.0
2016,Accident,United States,Fatal,Air At 502,Aerial Application,1.0,0.0,0.0,0.0
2016,Accident,United States,Fatal,North At 6,Business,2.0,0.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Luscombe 8,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Piper Pa 28-180,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Bell Oh 58,Aerial Application,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Czech Sportcruiser,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Piper Pa18,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Piper Pa 18-150,Aerial Application,0.0,1.0,0.0,0.0
2016,Accident,United States,Fatal,Jihlavan Kp 5 Asa,Instructional,2.0,0.0,0.0,0.0
2016,Incident,United States,Non-Fatal,Embraer Erj190,Commercial,0.0,0.0,0.0,65.0
2016,Accident,United States,Non-Fatal,Cessna 402B,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Cessna 150,Instructional,0.0,1.0,0.0,0.0
2016,Accident,United States,Fatal,Cessna 172N,Instructional,2.0,0.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Piper Pa24,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Aeronca 7Ac,Instructional,0.0,2.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Air At 502,Aerial Application,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Robinson R44,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Boeing 737-932Er,Commercial,0.0,0.0,1.0,185.0
2016,Accident,South Korea,Non-Fatal,Mcdonnell Md11,Commercial,0.0,1.0,0.0,3.0
2016,Accident,United States,Fatal,Rockwell S2R,Aerial Application,1.0,0.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Air At-502,Aerial Application,0.0,0.0,1.0,0.0
2016,Accident,United States,Non-Fatal,Robinson R22,Business,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Bell 47G,Aerial Application,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Bell 47G 5,Aerial Application,0.0,1.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Cessna 182,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Fatal,Cirrus Sr22,Instructional,1.0,0.0,1.0,0.0
2016,Accident,United States,Fatal,Wsk M 18A,Aerial Application,1.0,0.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,1.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Cessna 172S,Business,0.0,0.0,2.0,0.0
2016,Accident,United States,Fatal,Grumman Aa 1B,Instructional,2.0,0.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Piper Pa 28,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Air At 802,Aerial Application,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Airbus A321 231,Commercial,0.0,0.0,1.0,109.0
2016,Accident,United States,Non-Fatal,Flight Ctsw Hxb,Instructional,0.0,2.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Air At 502,Aerial Application,0.0,0.0,0.0,1.0
2016,Incident,Colombia,Non-Fatal,Gulfstream Gulfstream150,Business,0.0,0.0,0.0,5.0
2016,Accident,United States,Non-Fatal,Cessna 172M,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Cessna 152,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Schweizer G 164,Aerial Application,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Cirrus Sr22,Instructional,0.0,3.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Beech F33,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,De Dhc3,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Bellanca 8Kcab,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Swearingen Sa226,Instructional,0.0,0.0,0.0,2.0
2016,Incident,United States,Non-Fatal,Boeing 747,Commercial,0.0,0.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Piper Pa 12,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Thrush S2R,Aerial Application,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Piper Pa28,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Stinson L 5G,Instructional,0.0,0.0,0.0,2.0
2016,Incident,United Kingdom,Non-Fatal,Airbus A330 323,Commercial,0.0,0.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Boeing 737,Commercial,0.0,0.0,1.0,177.0
2016,Incident,United States,Non-Fatal,Enstrom 280,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Robinson R44,Aerial Application,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Cessna 170,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Cessna 150,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Piper Pa34,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Piper Pa 28,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Evolution Revo,Instructional,0.0,1.0,1.0,0.0
2016,Accident,United States,Non-Fatal,Rockwell S 2R,Aerial Application,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Cessna 188,Aerial Application,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,3.0
2016,Accident,United States,Non-Fatal,Hughes 269C,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Cessna 172Rg,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Cessna 152G,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Bell Oh 58A,Aerial Application,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Grumman G-164,Aerial Application,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Piper Pa 25-235,Aerial Application,0.0,1.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Rainbow Bushcat,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Bellanca 7Eca,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Avions Cap,Instructional,0.0,0.0,0.0,2.0
2016,Incident,United States,Non-Fatal,Boeing 757,Commercial,0.0,0.0,0.0,157.0
2016,Accident,United States,Non-Fatal,Gulfstream Aa 5,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Fatal,Air At-602,Aerial Application,1.0,0.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Piper Pa 44,Instructional,0.0,0.0,0.0,2.0
2016,Incident,United States,Non-Fatal,Airbus A320 211,Commercial,0.0,0.0,0.0,129.0
2016,Accident,United States,Non-Fatal,Bell Oh 58,Aerial Application,0.0,1.0,0.0,0.0
2016,Accident,United States,Fatal,Bell 407,Business,1.0,0.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Cessna A185,Business,0.0,0.0,0.0,4.0
2016,Accident,United States,Non-Fatal,Grumman G 164A,Aerial Application,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Bell Oh 58A,Aerial Application,0.0,1.0,0.0,0.0
2016,Accident,United States,Fatal,Air At 502B,Aerial Application,1.0,1.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Bristell E-Lsa,Business,0.0,0.0,1.0,0.0
2016,Accident,United States,Non-Fatal,Craig Stol Ch 750,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Texas Oh 13H/M74A,Aerial Application,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Aeronca 11Ac,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Embraer Erj 170 100 Se,Commercial,0.0,0.0,1.0,52.0
2016,Accident,United States,Non-Fatal,Air At 301,Aerial Application,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Cessna 150,Instructional,0.0,1.0,0.0,0.0
2016,Accident,United States,Fatal,Air At602,Aerial Application,1.0,0.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,1.0
2016,Accident,Bangladesh,Non-Fatal,Airbus A321 231,Commercial,0.0,0.0,1.0,6.0
2016,Accident,United States,Non-Fatal,Piper Pa28R,Instructional,0.0,1.0,0.0,1.0
2016,Accident,United States,Fatal,Air At 402,Aerial Application,1.0,0.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Bell 206,Aerial Application,0.0,1.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Hughes 269A,Aerial Application,0.0,0.0,0.0,1.0
2016,Accident,United States,Fatal,Kubicek Bb85,Business,16.0,0.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Cessna U206G,Business,0.0,0.0,0.0,5.0
2016,Accident,United States,Non-Fatal,Cessna 152,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Robinson R22,Instructional,0.0,2.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Air At 301,Aerial Application,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Sonex Waiex,Instructional,0.0,0.0,2.0,0.0
2016,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,1.0
2016,Accident,Cayman Islands,Non-Fatal,Airbus A319 115,Commercial,0.0,7.0,1.0,121.0
2016,Accident,United States,Non-Fatal,Robinson R44 Ii,Business,0.0,0.0,0.0,3.0
2016,Accident,United States,Non-Fatal,Boeing 737 3H4,Commercial,0.0,0.0,0.0,134.0
2016,Accident,United States,Non-Fatal,Aero S2R,Aerial Application,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Piper Pa 28R-201,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Diamond Da20,Instructional,0.0,0.0,2.0,0.0
2016,Accident,United States,Non-Fatal,Continental Tomcat Mk6B,Aerial Application,0.0,0.0,1.0,0.0
2016,Accident,United States,Non-Fatal,Cubcrafters Cc11,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Fatal,Air At-502B,Aerial Application,1.0,0.0,0.0,0.0
2016,Accident,United States,Non-Fatal,Cessna Tr182,Instructional,0.0,0.0,0.0,2.0
2016,Accident,Colombia,Fatal,Cessna 172,Instructional,2.0,0.0,1.0,0.0
2016,Accident,United States,Non-Fatal,Cessna 172S,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Fatal,Hughes 269C,Instructional,1.0,0.0,1.0,0.0
2016,Accident,United States,Non-Fatal,Boeing 737 832,Commercial,0.0,0.0,0.0,168.0
2016,Incident,United States,Non-Fatal,Airbus A320 232,Commercial,0.0,27.0,0.0,124.0
2016,Accident,United States,Non-Fatal,Robinson R44 Ii,Aerial Application,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Cessna 152,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Cessna 150G,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Bellanca 7Eca,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Cessna 152,Instructional,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Cessna 152,Instructional,0.0,0.0,0.0,2.0
2016,Accident,United States,Non-Fatal,Boeing 737 924,Commercial,0.0,0.0,1.0,141.0
2016,Accident,United States,Non-Fatal,Cessna U206,Business,0.0,0.0,0.0,1.0
2016,Accident,United States,Non-Fatal,Bell 206 L4,Business,0.0,0.0,0.0,2.0
2016,Accident,United States,Fatal,Thrush S2R T660,Aerial Application,1.0,0.0,0.0,0.0
